id_instancia,tipo,dias,trabajadores,trabajador,dia,turno,disposicion
15,gra,24,67,11,24,tarde,8
15,gra,24,67,11,24,noche,1
15,gra,24,67,12,1,manana,9
15,gra,24,67,12,1,tarde,6
15,gra,24,67,12,1,noche,1
15,gra,24,67,12,2,manana,1
15,gra,24,67,12,2,tarde,9
15,gra,24,67,12,2,noche,0
15,gra,24,67,12,3,manana,5
15,gra,24,67,12,3,tarde,0
15,gra,24,67,12,3,noche,0
15,gra,24,67,12,4,manana,3
15,gra,24,67,12,4,tarde,1
15,gra,24,67,12,4,noche,9
15,gra,24,67,12,5,manana,6
15,gra,24,67,12,5,tarde,9
15,gra,24,67,12,5,noche,1
15,gra,24,67,12,6,manana,9
15,gra,24,67,12,6,tarde,6
15,gra,24,67,12,6,noche,7
15,gra,24,67,12,7,manana,8
15,gra,24,67,12,7,tarde,7
15,gra,24,67,12,7,noche,1
15,gra,24,67,12,8,manana,10
15,gra,24,67,12,8,tarde,7
15,gra,24,67,12,8,noche,8
15,gra,24,67,12,9,manana,2
15,gra,24,67,12,9,tarde,9
15,gra,24,67,12,9,noche,1
15,gra,24,67,12,10,manana,1
15,gra,24,67,12,10,tarde,7
15,gra,24,67,12,10,noche,3
15,gra,24,67,12,11,manana,2
15,gra,24,67,12,11,tarde,7
15,gra,24,67,12,11,noche,0
15,gra,24,67,12,12,manana,0
15,gra,24,67,12,12,tarde,1
15,gra,24,67,12,12,noche,8
15,gra,24,67,12,13,manana,9
15,gra,24,67,12,13,tarde,7
15,gra,24,67,12,13,noche,1
15,gra,24,67,12,14,manana,2
15,gra,24,67,12,14,tarde,2
15,gra,24,67,12,14,noche,1
15,gra,24,67,12,15,manana,8
15,gra,24,67,12,15,tarde,7
15,gra,24,67,12,15,noche,4
15,gra,24,67,12,16,manana,6
15,gra,24,67,12,16,tarde,9
15,gra,24,67,12,16,noche,9
15,gra,24,67,12,17,manana,1
15,gra,24,67,12,17,tarde,3
15,gra,24,67,12,17,noche,3
15,gra,24,67,12,18,manana,6
15,gra,24,67,12,18,tarde,10
15,gra,24,67,12,18,noche,9
15,gra,24,67,12,19,manana,0
15,gra,24,67,12,19,tarde,1
15,gra,24,67,12,19,noche,6
15,gra,24,67,12,20,manana,5
15,gra,24,67,12,20,tarde,5
15,gra,24,67,12,20,noche,7
15,gra,24,67,12,21,manana,3
15,gra,24,67,12,21,tarde,6
15,gra,24,67,12,21,noche,3
15,gra,24,67,12,22,manana,0
15,gra,24,67,12,22,tarde,2
15,gra,24,67,12,22,noche,2
15,gra,24,67,12,23,manana,10
15,gra,24,67,12,23,tarde,6
15,gra,24,67,12,23,noche,1
15,gra,24,67,12,24,manana,8
15,gra,24,67,12,24,tarde,3
15,gra,24,67,12,24,noche,1
15,gra,24,67,13,1,manana,6
15,gra,24,67,13,1,tarde,2
15,gra,24,67,13,1,noche,0
15,gra,24,67,13,2,manana,1
15,gra,24,67,13,2,tarde,9
15,gra,24,67,13,2,noche,6
15,gra,24,67,13,3,manana,9
15,gra,24,67,13,3,tarde,10
15,gra,24,67,13,3,noche,4
15,gra,24,67,13,4,manana,10
15,gra,24,67,13,4,tarde,6
15,gra,24,67,13,4,noche,1
15,gra,24,67,13,5,manana,7
15,gra,24,67,13,5,tarde,7
15,gra,24,67,13,5,noche,0
15,gra,24,67,13,6,manana,2
15,gra,24,67,13,6,tarde,9
15,gra,24,67,13,6,noche,1
15,gra,24,67,13,7,manana,9
15,gra,24,67,13,7,tarde,10
15,gra,24,67,13,7,noche,1
15,gra,24,67,13,8,manana,8
15,gra,24,67,13,8,tarde,0
15,gra,24,67,13,8,noche,8
15,gra,24,67,13,9,manana,1
15,gra,24,67,13,9,tarde,8
15,gra,24,67,13,9,noche,8
15,gra,24,67,13,10,manana,9
15,gra,24,67,13,10,tarde,5
15,gra,24,67,13,10,noche,9
15,gra,24,67,13,11,manana,4
15,gra,24,67,13,11,tarde,5
15,gra,24,67,13,11,noche,5
15,gra,24,67,13,12,manana,6
15,gra,24,67,13,12,tarde,7
15,gra,24,67,13,12,noche,5
15,gra,24,67,13,13,manana,7
15,gra,24,67,13,13,tarde,0
15,gra,24,67,13,13,noche,3
15,gra,24,67,13,14,manana,1
15,gra,24,67,13,14,tarde,6
15,gra,24,67,13,14,noche,4
15,gra,24,67,13,15,manana,0
15,gra,24,67,13,15,tarde,6
15,gra,24,67,13,15,noche,6
15,gra,24,67,13,16,manana,0
15,gra,24,67,13,16,tarde,9
15,gra,24,67,13,16,noche,7
15,gra,24,67,13,17,manana,4
15,gra,24,67,13,17,tarde,2
15,gra,24,67,13,17,noche,1
15,gra,24,67,13,18,manana,3
15,gra,24,67,13,18,tarde,6
15,gra,24,67,13,18,noche,8
15,gra,24,67,13,19,manana,0
15,gra,24,67,13,19,tarde,8
15,gra,24,67,13,19,noche,4
15,gra,24,67,13,20,manana,8
15,gra,24,67,13,20,tarde,4
15,gra,24,67,13,20,noche,7
15,gra,24,67,13,21,manana,8
15,gra,24,67,13,21,tarde,2
15,gra,24,67,13,21,noche,1
15,gra,24,67,13,22,manana,2
15,gra,24,67,13,22,tarde,1
15,gra,24,67,13,22,noche,2
15,gra,24,67,13,23,manana,3
15,gra,24,67,13,23,tarde,1
15,gra,24,67,13,23,noche,0
15,gra,24,67,13,24,manana,4
15,gra,24,67,13,24,tarde,3
15,gra,24,67,13,24,noche,7
15,gra,24,67,14,1,manana,2
15,gra,24,67,14,1,tarde,9
15,gra,24,67,14,1,noche,9
15,gra,24,67,14,2,manana,8
15,gra,24,67,14,2,tarde,4
15,gra,24,67,14,2,noche,0
15,gra,24,67,14,3,manana,6
15,gra,24,67,14,3,tarde,8
15,gra,24,67,14,3,noche,5
15,gra,24,67,14,4,manana,7
15,gra,24,67,14,4,tarde,0
15,gra,24,67,14,4,noche,10
15,gra,24,67,14,5,manana,9
15,gra,24,67,14,5,tarde,10
15,gra,24,67,14,5,noche,6
15,gra,24,67,14,6,manana,10
15,gra,24,67,14,6,tarde,6
15,gra,24,67,14,6,noche,8
15,gra,24,67,14,7,manana,3
15,gra,24,67,14,7,tarde,9
15,gra,24,67,14,7,noche,10
15,gra,24,67,14,8,manana,7
15,gra,24,67,14,8,tarde,2
15,gra,24,67,14,8,noche,10
15,gra,24,67,14,9,manana,4
15,gra,24,67,14,9,tarde,1
15,gra,24,67,14,9,noche,9
15,gra,24,67,14,10,manana,2
15,gra,24,67,14,10,tarde,8
15,gra,24,67,14,10,noche,3
15,gra,24,67,14,11,manana,9
15,gra,24,67,14,11,tarde,9
15,gra,24,67,14,11,noche,7
15,gra,24,67,14,12,manana,6
15,gra,24,67,14,12,tarde,10
15,gra,24,67,14,12,noche,1
15,gra,24,67,14,13,manana,3
15,gra,24,67,14,13,tarde,0
15,gra,24,67,14,13,noche,7
15,gra,24,67,14,14,manana,9
15,gra,24,67,14,14,tarde,3
15,gra,24,67,14,14,noche,9
15,gra,24,67,14,15,manana,8
15,gra,24,67,14,15,tarde,2
15,gra,24,67,14,15,noche,9
15,gra,24,67,14,16,manana,7
15,gra,24,67,14,16,tarde,5
15,gra,24,67,14,16,noche,10
15,gra,24,67,14,17,manana,5
15,gra,24,67,14,17,tarde,9
15,gra,24,67,14,17,noche,8
15,gra,24,67,14,18,manana,0
15,gra,24,67,14,18,tarde,0
15,gra,24,67,14,18,noche,10
15,gra,24,67,14,19,manana,0
15,gra,24,67,14,19,tarde,4
15,gra,24,67,14,19,noche,8
15,gra,24,67,14,20,manana,6
15,gra,24,67,14,20,tarde,6
15,gra,24,67,14,20,noche,4
15,gra,24,67,14,21,manana,3
15,gra,24,67,14,21,tarde,4
15,gra,24,67,14,21,noche,3
15,gra,24,67,14,22,manana,7
15,gra,24,67,14,22,tarde,8
15,gra,24,67,14,22,noche,5
15,gra,24,67,14,23,manana,0
15,gra,24,67,14,23,tarde,10
15,gra,24,67,14,23,noche,10
15,gra,24,67,14,24,manana,5
15,gra,24,67,14,24,tarde,3
15,gra,24,67,14,24,noche,7
15,gra,24,67,15,1,manana,9
15,gra,24,67,15,1,tarde,1
15,gra,24,67,15,1,noche,10
15,gra,24,67,15,2,manana,3
15,gra,24,67,15,2,tarde,5
15,gra,24,67,15,2,noche,5
15,gra,24,67,15,3,manana,4
15,gra,24,67,15,3,tarde,2
15,gra,24,67,15,3,noche,8
15,gra,24,67,15,4,manana,1
15,gra,24,67,15,4,tarde,7
15,gra,24,67,15,4,noche,3
15,gra,24,67,15,5,manana,3
15,gra,24,67,15,5,tarde,1
15,gra,24,67,15,5,noche,7
15,gra,24,67,15,6,manana,0
15,gra,24,67,15,6,tarde,7
15,gra,24,67,15,6,noche,10
15,gra,24,67,15,7,manana,4
15,gra,24,67,15,7,tarde,6
15,gra,24,67,15,7,noche,3
15,gra,24,67,15,8,manana,10
15,gra,24,67,15,8,tarde,1
15,gra,24,67,15,8,noche,5
15,gra,24,67,15,9,manana,1
15,gra,24,67,15,9,tarde,5
15,gra,24,67,15,9,noche,2
15,gra,24,67,15,10,manana,1
15,gra,24,67,15,10,tarde,6
15,gra,24,67,15,10,noche,2
15,gra,24,67,15,11,manana,10
15,gra,24,67,15,11,tarde,7
15,gra,24,67,15,11,noche,7
15,gra,24,67,15,12,manana,9
15,gra,24,67,15,12,tarde,9
15,gra,24,67,15,12,noche,2
15,gra,24,67,15,13,manana,0
15,gra,24,67,15,13,tarde,6
15,gra,24,67,15,13,noche,2
15,gra,24,67,15,14,manana,7
15,gra,24,67,15,14,tarde,7
15,gra,24,67,15,14,noche,0
15,gra,24,67,15,15,manana,5
15,gra,24,67,15,15,tarde,10
15,gra,24,67,15,15,noche,3
15,gra,24,67,15,16,manana,3
15,gra,24,67,15,16,tarde,8
15,gra,24,67,15,16,noche,6
15,gra,24,67,15,17,manana,0
15,gra,24,67,15,17,tarde,1
15,gra,24,67,15,17,noche,2
15,gra,24,67,15,18,manana,1
15,gra,24,67,15,18,tarde,1
15,gra,24,67,15,18,noche,9
15,gra,24,67,15,19,manana,6
15,gra,24,67,15,19,tarde,3
15,gra,24,67,15,19,noche,4
15,gra,24,67,15,20,manana,9
15,gra,24,67,15,20,tarde,9
15,gra,24,67,15,20,noche,3
15,gra,24,67,15,21,manana,4
15,gra,24,67,15,21,tarde,7
15,gra,24,67,15,21,noche,0
15,gra,24,67,15,22,manana,1
15,gra,24,67,15,22,tarde,4
15,gra,24,67,15,22,noche,1
15,gra,24,67,15,23,manana,5
15,gra,24,67,15,23,tarde,5
15,gra,24,67,15,23,noche,8
15,gra,24,67,15,24,manana,10
15,gra,24,67,15,24,tarde,0
15,gra,24,67,15,24,noche,3
15,gra,24,67,16,1,manana,7
15,gra,24,67,16,1,tarde,6
15,gra,24,67,16,1,noche,4
15,gra,24,67,16,2,manana,3
15,gra,24,67,16,2,tarde,2
15,gra,24,67,16,2,noche,2
15,gra,24,67,16,3,manana,2
15,gra,24,67,16,3,tarde,7
15,gra,24,67,16,3,noche,8
15,gra,24,67,16,4,manana,4
15,gra,24,67,16,4,tarde,6
15,gra,24,67,16,4,noche,4
15,gra,24,67,16,5,manana,2
15,gra,24,67,16,5,tarde,10
15,gra,24,67,16,5,noche,9
15,gra,24,67,16,6,manana,4
15,gra,24,67,16,6,tarde,6
15,gra,24,67,16,6,noche,9
15,gra,24,67,16,7,manana,9
15,gra,24,67,16,7,tarde,6
15,gra,24,67,16,7,noche,3
15,gra,24,67,16,8,manana,6
15,gra,24,67,16,8,tarde,10
15,gra,24,67,16,8,noche,4
15,gra,24,67,16,9,manana,8
15,gra,24,67,16,9,tarde,4
15,gra,24,67,16,9,noche,6
15,gra,24,67,16,10,manana,6
15,gra,24,67,16,10,tarde,1
15,gra,24,67,16,10,noche,1
15,gra,24,67,16,11,manana,8
15,gra,24,67,16,11,tarde,2
15,gra,24,67,16,11,noche,9
15,gra,24,67,16,12,manana,6
15,gra,24,67,16,12,tarde,5
15,gra,24,67,16,12,noche,6
15,gra,24,67,16,13,manana,4
15,gra,24,67,16,13,tarde,8
15,gra,24,67,16,13,noche,2
15,gra,24,67,16,14,manana,5
15,gra,24,67,16,14,tarde,5
15,gra,24,67,16,14,noche,7
15,gra,24,67,16,15,manana,0
15,gra,24,67,16,15,tarde,3
15,gra,24,67,16,15,noche,9
15,gra,24,67,16,16,manana,1
15,gra,24,67,16,16,tarde,1
15,gra,24,67,16,16,noche,4
15,gra,24,67,16,17,manana,3
15,gra,24,67,16,17,tarde,6
15,gra,24,67,16,17,noche,1
15,gra,24,67,16,18,manana,4
15,gra,24,67,16,18,tarde,8
15,gra,24,67,16,18,noche,9
15,gra,24,67,16,19,manana,10
15,gra,24,67,16,19,tarde,4
15,gra,24,67,16,19,noche,0
15,gra,24,67,16,20,manana,5
15,gra,24,67,16,20,tarde,2
15,gra,24,67,16,20,noche,0
15,gra,24,67,16,21,manana,8
15,gra,24,67,16,21,tarde,3
15,gra,24,67,16,21,noche,8
15,gra,24,67,16,22,manana,5
15,gra,24,67,16,22,tarde,3
15,gra,24,67,16,22,noche,5
15,gra,24,67,16,23,manana,10
15,gra,24,67,16,23,tarde,7
15,gra,24,67,16,23,noche,4
15,gra,24,67,16,24,manana,4
15,gra,24,67,16,24,tarde,8
15,gra,24,67,16,24,noche,8
15,gra,24,67,17,1,manana,6
15,gra,24,67,17,1,tarde,4
15,gra,24,67,17,1,noche,7
15,gra,24,67,17,2,manana,10
15,gra,24,67,17,2,tarde,2
15,gra,24,67,17,2,noche,0
15,gra,24,67,17,3,manana,0
15,gra,24,67,17,3,tarde,8
15,gra,24,67,17,3,noche,5
15,gra,24,67,17,4,manana,7
15,gra,24,67,17,4,tarde,1
15,gra,24,67,17,4,noche,0
15,gra,24,67,17,5,manana,4
15,gra,24,67,17,5,tarde,5
15,gra,24,67,17,5,noche,0
15,gra,24,67,17,6,manana,4
15,gra,24,67,17,6,tarde,3
15,gra,24,67,17,6,noche,7
15,gra,24,67,17,7,manana,7
15,gra,24,67,17,7,tarde,2
15,gra,24,67,17,7,noche,5
15,gra,24,67,17,8,manana,7
15,gra,24,67,17,8,tarde,3
15,gra,24,67,17,8,noche,9
15,gra,24,67,17,9,manana,5
15,gra,24,67,17,9,tarde,1
15,gra,24,67,17,9,noche,3
15,gra,24,67,17,10,manana,7
15,gra,24,67,17,10,tarde,7
15,gra,24,67,17,10,noche,2
15,gra,24,67,17,11,manana,9
15,gra,24,67,17,11,tarde,4
15,gra,24,67,17,11,noche,0
15,gra,24,67,17,12,manana,0
15,gra,24,67,17,12,tarde,1
15,gra,24,67,17,12,noche,10
15,gra,24,67,17,13,manana,0
15,gra,24,67,17,13,tarde,9
15,gra,24,67,17,13,noche,1
15,gra,24,67,17,14,manana,6
15,gra,24,67,17,14,tarde,10
15,gra,24,67,17,14,noche,1
15,gra,24,67,17,15,manana,1
15,gra,24,67,17,15,tarde,4
15,gra,24,67,17,15,noche,6
15,gra,24,67,17,16,manana,9
15,gra,24,67,17,16,tarde,2
15,gra,24,67,17,16,noche,10
15,gra,24,67,17,17,manana,1
15,gra,24,67,17,17,tarde,7
15,gra,24,67,17,17,noche,8
15,gra,24,67,17,18,manana,3
15,gra,24,67,17,18,tarde,6
15,gra,24,67,17,18,noche,5
15,gra,24,67,17,19,manana,9
15,gra,24,67,17,19,tarde,9
15,gra,24,67,17,19,noche,10
15,gra,24,67,17,20,manana,6
15,gra,24,67,17,20,tarde,7
15,gra,24,67,17,20,noche,7
15,gra,24,67,17,21,manana,1
15,gra,24,67,17,21,tarde,8
15,gra,24,67,17,21,noche,7
15,gra,24,67,17,22,manana,5
15,gra,24,67,17,22,tarde,0
15,gra,24,67,17,22,noche,3
15,gra,24,67,17,23,manana,8
15,gra,24,67,17,23,tarde,5
15,gra,24,67,17,23,noche,8
15,gra,24,67,17,24,manana,3
15,gra,24,67,17,24,tarde,10
15,gra,24,67,17,24,noche,0
15,gra,24,67,18,1,manana,9
15,gra,24,67,18,1,tarde,1
15,gra,24,67,18,1,noche,9
15,gra,24,67,18,2,manana,10
15,gra,24,67,18,2,tarde,2
15,gra,24,67,18,2,noche,10
15,gra,24,67,18,3,manana,8
15,gra,24,67,18,3,tarde,0
15,gra,24,67,18,3,noche,2
15,gra,24,67,18,4,manana,6
15,gra,24,67,18,4,tarde,6
15,gra,24,67,18,4,noche,5
15,gra,24,67,18,5,manana,9
15,gra,24,67,18,5,tarde,7
15,gra,24,67,18,5,noche,7
15,gra,24,67,18,6,manana,2
15,gra,24,67,18,6,tarde,10
15,gra,24,67,18,6,noche,7
15,gra,24,67,18,7,manana,9
15,gra,24,67,18,7,tarde,10
15,gra,24,67,18,7,noche,7
15,gra,24,67,18,8,manana,4
15,gra,24,67,18,8,tarde,7
15,gra,24,67,18,8,noche,1
15,gra,24,67,18,9,manana,5
15,gra,24,67,18,9,tarde,1
15,gra,24,67,18,9,noche,0
15,gra,24,67,18,10,manana,0
15,gra,24,67,18,10,tarde,10
15,gra,24,67,18,10,noche,8
15,gra,24,67,18,11,manana,7
15,gra,24,67,18,11,tarde,5
15,gra,24,67,18,11,noche,4
15,gra,24,67,18,12,manana,5
15,gra,24,67,18,12,tarde,0
15,gra,24,67,18,12,noche,6
15,gra,24,67,18,13,manana,10
15,gra,24,67,18,13,tarde,5
15,gra,24,67,18,13,noche,3
15,gra,24,67,18,14,manana,0
15,gra,24,67,18,14,tarde,9
15,gra,24,67,18,14,noche,8
15,gra,24,67,18,15,manana,10
15,gra,24,67,18,15,tarde,9
15,gra,24,67,18,15,noche,2
15,gra,24,67,18,16,manana,0
15,gra,24,67,18,16,tarde,5
15,gra,24,67,18,16,noche,5
15,gra,24,67,18,17,manana,9
15,gra,24,67,18,17,tarde,0
15,gra,24,67,18,17,noche,2
15,gra,24,67,18,18,manana,6
15,gra,24,67,18,18,tarde,10
15,gra,24,67,18,18,noche,2
15,gra,24,67,18,19,manana,5
15,gra,24,67,18,19,tarde,5
15,gra,24,67,18,19,noche,2
15,gra,24,67,18,20,manana,2
15,gra,24,67,18,20,tarde,6
15,gra,24,67,18,20,noche,6
15,gra,24,67,18,21,manana,6
15,gra,24,67,18,21,tarde,1
15,gra,24,67,18,21,noche,9
15,gra,24,67,18,22,manana,10
15,gra,24,67,18,22,tarde,4
15,gra,24,67,18,22,noche,3
15,gra,24,67,18,23,manana,5
15,gra,24,67,18,23,tarde,4
15,gra,24,67,18,23,noche,4
15,gra,24,67,18,24,manana,10
15,gra,24,67,18,24,tarde,3
15,gra,24,67,18,24,noche,0
15,gra,24,67,19,1,manana,9
15,gra,24,67,19,1,tarde,2
15,gra,24,67,19,1,noche,5
15,gra,24,67,19,2,manana,3
15,gra,24,67,19,2,tarde,3
15,gra,24,67,19,2,noche,3
15,gra,24,67,19,3,manana,5
15,gra,24,67,19,3,tarde,4
15,gra,24,67,19,3,noche,7
15,gra,24,67,19,4,manana,10
15,gra,24,67,19,4,tarde,2
15,gra,24,67,19,4,noche,9
15,gra,24,67,19,5,manana,0
15,gra,24,67,19,5,tarde,4
15,gra,24,67,19,5,noche,6
15,gra,24,67,19,6,manana,10
15,gra,24,67,19,6,tarde,8
15,gra,24,67,19,6,noche,7
15,gra,24,67,19,7,manana,7
15,gra,24,67,19,7,tarde,5
15,gra,24,67,19,7,noche,3
15,gra,24,67,19,8,manana,9
15,gra,24,67,19,8,tarde,4
15,gra,24,67,19,8,noche,7
15,gra,24,67,19,9,manana,6
15,gra,24,67,19,9,tarde,7
15,gra,24,67,19,9,noche,9
15,gra,24,67,19,10,manana,10
15,gra,24,67,19,10,tarde,1
15,gra,24,67,19,10,noche,2
15,gra,24,67,19,11,manana,10
15,gra,24,67,19,11,tarde,5
15,gra,24,67,19,11,noche,3
15,gra,24,67,19,12,manana,9
15,gra,24,67,19,12,tarde,2
15,gra,24,67,19,12,noche,4
15,gra,24,67,19,13,manana,0
15,gra,24,67,19,13,tarde,5
15,gra,24,67,19,13,noche,3
15,gra,24,67,19,14,manana,9
15,gra,24,67,19,14,tarde,10
15,gra,24,67,19,14,noche,9
15,gra,24,67,19,15,manana,9
15,gra,24,67,19,15,tarde,1
15,gra,24,67,19,15,noche,9
15,gra,24,67,19,16,manana,5
15,gra,24,67,19,16,tarde,6
15,gra,24,67,19,16,noche,5
15,gra,24,67,19,17,manana,1
15,gra,24,67,19,17,tarde,0
15,gra,24,67,19,17,noche,0
15,gra,24,67,19,18,manana,8
15,gra,24,67,19,18,tarde,3
15,gra,24,67,19,18,noche,2
15,gra,24,67,19,19,manana,4
15,gra,24,67,19,19,tarde,9
15,gra,24,67,19,19,noche,10
15,gra,24,67,19,20,manana,8
15,gra,24,67,19,20,tarde,6
15,gra,24,67,19,20,noche,2
15,gra,24,67,19,21,manana,8
15,gra,24,67,19,21,tarde,10
15,gra,24,67,19,21,noche,6
15,gra,24,67,19,22,manana,10
15,gra,24,67,19,22,tarde,8
15,gra,24,67,19,22,noche,0
15,gra,24,67,19,23,manana,6
15,gra,24,67,19,23,tarde,10
15,gra,24,67,19,23,noche,3
15,gra,24,67,19,24,manana,5
15,gra,24,67,19,24,tarde,8
15,gra,24,67,19,24,noche,4
15,gra,24,67,20,1,manana,10
15,gra,24,67,20,1,tarde,3
15,gra,24,67,20,1,noche,6
15,gra,24,67,20,2,manana,5
15,gra,24,67,20,2,tarde,0
15,gra,24,67,20,2,noche,6
15,gra,24,67,20,3,manana,10
15,gra,24,67,20,3,tarde,0
15,gra,24,67,20,3,noche,5
15,gra,24,67,20,4,manana,8
15,gra,24,67,20,4,tarde,3
15,gra,24,67,20,4,noche,9
15,gra,24,67,20,5,manana,6
15,gra,24,67,20,5,tarde,5
15,gra,24,67,20,5,noche,4
15,gra,24,67,20,6,manana,4
15,gra,24,67,20,6,tarde,1
15,gra,24,67,20,6,noche,7
15,gra,24,67,20,7,manana,5
15,gra,24,67,20,7,tarde,0
15,gra,24,67,20,7,noche,6
15,gra,24,67,20,8,manana,8
15,gra,24,67,20,8,tarde,8
15,gra,24,67,20,8,noche,8
15,gra,24,67,20,9,manana,0
15,gra,24,67,20,9,tarde,7
15,gra,24,67,20,9,noche,0
15,gra,24,67,20,10,manana,6
15,gra,24,67,20,10,tarde,10
15,gra,24,67,20,10,noche,10
15,gra,24,67,20,11,manana,4
15,gra,24,67,20,11,tarde,1
15,gra,24,67,20,11,noche,10
15,gra,24,67,20,12,manana,7
15,gra,24,67,20,12,tarde,4
15,gra,24,67,20,12,noche,1
15,gra,24,67,20,13,manana,5
15,gra,24,67,20,13,tarde,0
15,gra,24,67,20,13,noche,7
15,gra,24,67,20,14,manana,10
15,gra,24,67,20,14,tarde,6
15,gra,24,67,20,14,noche,5
15,gra,24,67,20,15,manana,2
15,gra,24,67,20,15,tarde,6
15,gra,24,67,20,15,noche,8
15,gra,24,67,20,16,manana,0
15,gra,24,67,20,16,tarde,9
15,gra,24,67,20,16,noche,0
15,gra,24,67,20,17,manana,3
15,gra,24,67,20,17,tarde,7
15,gra,24,67,20,17,noche,0
15,gra,24,67,20,18,manana,1
15,gra,24,67,20,18,tarde,7
15,gra,24,67,20,18,noche,8
15,gra,24,67,20,19,manana,1
15,gra,24,67,20,19,tarde,1
15,gra,24,67,20,19,noche,0
15,gra,24,67,20,20,manana,7
15,gra,24,67,20,20,tarde,2
15,gra,24,67,20,20,noche,9
15,gra,24,67,20,21,manana,6
15,gra,24,67,20,21,tarde,1
15,gra,24,67,20,21,noche,1
15,gra,24,67,20,22,manana,9
15,gra,24,67,20,22,tarde,9
15,gra,24,67,20,22,noche,5
15,gra,24,67,20,23,manana,10
15,gra,24,67,20,23,tarde,8
15,gra,24,67,20,23,noche,8
15,gra,24,67,20,24,manana,10
15,gra,24,67,20,24,tarde,6
15,gra,24,67,20,24,noche,4
15,gra,24,67,21,1,manana,8
15,gra,24,67,21,1,tarde,4
15,gra,24,67,21,1,noche,9
15,gra,24,67,21,2,manana,1
15,gra,24,67,21,2,tarde,2
15,gra,24,67,21,2,noche,9
15,gra,24,67,21,3,manana,10
15,gra,24,67,21,3,tarde,10
15,gra,24,67,21,3,noche,2
15,gra,24,67,21,4,manana,4
15,gra,24,67,21,4,tarde,1
15,gra,24,67,21,4,noche,1
15,gra,24,67,21,5,manana,6
15,gra,24,67,21,5,tarde,4
15,gra,24,67,21,5,noche,9
15,gra,24,67,21,6,manana,9
15,gra,24,67,21,6,tarde,0
15,gra,24,67,21,6,noche,2
15,gra,24,67,21,7,manana,1
15,gra,24,67,21,7,tarde,8
15,gra,24,67,21,7,noche,6
15,gra,24,67,21,8,manana,7
15,gra,24,67,21,8,tarde,4
15,gra,24,67,21,8,noche,0
15,gra,24,67,21,9,manana,7
15,gra,24,67,21,9,tarde,7
15,gra,24,67,21,9,noche,9
15,gra,24,67,21,10,manana,2
15,gra,24,67,21,10,tarde,1
15,gra,24,67,21,10,noche,10
15,gra,24,67,21,11,manana,1
15,gra,24,67,21,11,tarde,2
15,gra,24,67,21,11,noche,7
15,gra,24,67,21,12,manana,1
15,gra,24,67,21,12,tarde,4
15,gra,24,67,21,12,noche,9
15,gra,24,67,21,13,manana,6
15,gra,24,67,21,13,tarde,8
15,gra,24,67,21,13,noche,9
15,gra,24,67,21,14,manana,4
15,gra,24,67,21,14,tarde,4
15,gra,24,67,21,14,noche,6
15,gra,24,67,21,15,manana,9
15,gra,24,67,21,15,tarde,1
15,gra,24,67,21,15,noche,6
15,gra,24,67,21,16,manana,7
15,gra,24,67,21,16,tarde,5
15,gra,24,67,21,16,noche,4
15,gra,24,67,21,17,manana,1
15,gra,24,67,21,17,tarde,9
15,gra,24,67,21,17,noche,5
15,gra,24,67,21,18,manana,1
15,gra,24,67,21,18,tarde,5
15,gra,24,67,21,18,noche,8
15,gra,24,67,21,19,manana,7
15,gra,24,67,21,19,tarde,4
15,gra,24,67,21,19,noche,3
15,gra,24,67,21,20,manana,8
15,gra,24,67,21,20,tarde,1
15,gra,24,67,21,20,noche,5
15,gra,24,67,21,21,manana,10
15,gra,24,67,21,21,tarde,2
15,gra,24,67,21,21,noche,4
15,gra,24,67,21,22,manana,10
15,gra,24,67,21,22,tarde,9
15,gra,24,67,21,22,noche,7
15,gra,24,67,21,23,manana,7
15,gra,24,67,21,23,tarde,10
15,gra,24,67,21,23,noche,4
15,gra,24,67,21,24,manana,9
15,gra,24,67,21,24,tarde,5
15,gra,24,67,21,24,noche,2
15,gra,24,67,22,1,manana,6
15,gra,24,67,22,1,tarde,0
15,gra,24,67,22,1,noche,1
15,gra,24,67,22,2,manana,10
15,gra,24,67,22,2,tarde,4
15,gra,24,67,22,2,noche,8
15,gra,24,67,22,3,manana,8
15,gra,24,67,22,3,tarde,6
15,gra,24,67,22,3,noche,1
15,gra,24,67,22,4,manana,0
15,gra,24,67,22,4,tarde,2
15,gra,24,67,22,4,noche,1
15,gra,24,67,22,5,manana,4
15,gra,24,67,22,5,tarde,1
15,gra,24,67,22,5,noche,2
15,gra,24,67,22,6,manana,9
15,gra,24,67,22,6,tarde,9
15,gra,24,67,22,6,noche,9
15,gra,24,67,22,7,manana,8
15,gra,24,67,22,7,tarde,10
15,gra,24,67,22,7,noche,9
15,gra,24,67,22,8,manana,6
15,gra,24,67,22,8,tarde,0
15,gra,24,67,22,8,noche,10
15,gra,24,67,22,9,manana,8
15,gra,24,67,22,9,tarde,9
15,gra,24,67,22,9,noche,8
15,gra,24,67,22,10,manana,0
15,gra,24,67,22,10,tarde,10
15,gra,24,67,22,10,noche,9
15,gra,24,67,22,11,manana,0
15,gra,24,67,22,11,tarde,7
15,gra,24,67,22,11,noche,0
15,gra,24,67,22,12,manana,8
15,gra,24,67,22,12,tarde,1
15,gra,24,67,22,12,noche,8
15,gra,24,67,22,13,manana,0
15,gra,24,67,22,13,tarde,3
15,gra,24,67,22,13,noche,5
